"","Tipo de Crédito","Categoría de Riesgo","year","mes","Mes","caja","estructura"
"1","Pequeñas Empresas","Normal",2016,1,2016-01-01,"CMAC Arequipa",85.1138003448044
"2","Pequeñas Empresas","Normal",2016,1,2016-01-01,"CMAC Cusco",88.5504210611012
"3","Pequeñas Empresas","Normal",2016,1,2016-01-01,"CMAC Huancayo",90.2780096329574
"4","Pequeñas Empresas","Normal",2016,1,2016-01-01,"CMAC Piura",88.4656498279277
"5","Pequeñas Empresas","CPP",2016,1,2016-01-01,"CMAC Arequipa",3.46858841881701
"6","Pequeñas Empresas","CPP",2016,1,2016-01-01,"CMAC Cusco",2.71539730706016
"7","Pequeñas Empresas","CPP",2016,1,2016-01-01,"CMAC Huancayo",3.4038123248975
"8","Pequeñas Empresas","CPP",2016,1,2016-01-01,"CMAC Piura",1.87592897040243
"9","Pequeñas Empresas","Deficiente",2016,1,2016-01-01,"CMAC Arequipa",1.30190506573386
"10","Pequeñas Empresas","Deficiente",2016,1,2016-01-01,"CMAC Cusco",1.50400692314339
"11","Pequeñas Empresas","Deficiente",2016,1,2016-01-01,"CMAC Huancayo",0.917212980636416
"12","Pequeñas Empresas","Deficiente",2016,1,2016-01-01,"CMAC Piura",1.84913446582449
"13","Pequeñas Empresas","Dudoso",2016,1,2016-01-01,"CMAC Arequipa",1.75837313815162
"14","Pequeñas Empresas","Dudoso",2016,1,2016-01-01,"CMAC Cusco",1.69206425604364
"15","Pequeñas Empresas","Dudoso",2016,1,2016-01-01,"CMAC Huancayo",0.752106307662922
"16","Pequeñas Empresas","Dudoso",2016,1,2016-01-01,"CMAC Piura",2.74875352131385
"17","Pequeñas Empresas","Perdida",2016,1,2016-01-01,"CMAC Arequipa",8.35733303249313
"18","Pequeñas Empresas","Perdida",2016,1,2016-01-01,"CMAC Cusco",5.53811045265163
"19","Pequeñas Empresas","Perdida",2016,1,2016-01-01,"CMAC Huancayo",4.64885875384579
"20","Pequeñas Empresas","Perdida",2016,1,2016-01-01,"CMAC Piura",5.06053321453152
"21","Microempresas","Normal",2016,1,2016-01-01,"CMAC Arequipa",89.1424427395194
"22","Microempresas","Normal",2016,1,2016-01-01,"CMAC Cusco",92.0237005604355
"23","Microempresas","Normal",2016,1,2016-01-01,"CMAC Huancayo",92.6933686336964
"24","Microempresas","Normal",2016,1,2016-01-01,"CMAC Piura",93.3601399809856
"25","Microempresas","CPP",2016,1,2016-01-01,"CMAC Arequipa",2.55852801630342
"26","Microempresas","CPP",2016,1,2016-01-01,"CMAC Cusco",1.96127877772445
"27","Microempresas","CPP",2016,1,2016-01-01,"CMAC Huancayo",2.0313901674904
"28","Microempresas","CPP",2016,1,2016-01-01,"CMAC Piura",1.34960617095975
"29","Microempresas","Deficiente",2016,1,2016-01-01,"CMAC Arequipa",1.01916424509035
"30","Microempresas","Deficiente",2016,1,2016-01-01,"CMAC Cusco",0.765568656631122
"31","Microempresas","Deficiente",2016,1,2016-01-01,"CMAC Huancayo",0.602415161939741
"32","Microempresas","Deficiente",2016,1,2016-01-01,"CMAC Piura",1.0643145144757
"33","Microempresas","Dudoso",2016,1,2016-01-01,"CMAC Arequipa",1.13968348623986
"34","Microempresas","Dudoso",2016,1,2016-01-01,"CMAC Cusco",0.82518867274637
"35","Microempresas","Dudoso",2016,1,2016-01-01,"CMAC Huancayo",0.693256899299169
"36","Microempresas","Dudoso",2016,1,2016-01-01,"CMAC Piura",1.81041891019558
"37","Microempresas","Perdida",2016,1,2016-01-01,"CMAC Arequipa",6.14018151284694
"38","Microempresas","Perdida",2016,1,2016-01-01,"CMAC Cusco",4.42426333246255
"39","Microempresas","Perdida",2016,1,2016-01-01,"CMAC Huancayo",3.97956913757431
"40","Microempresas","Perdida",2016,1,2016-01-01,"CMAC Piura",2.4155204233834
"41","Pequeñas Empresas","Normal",2016,2,2016-02-01,"CMAC Arequipa",85.2646330733362
"42","Pequeñas Empresas","Normal",2016,2,2016-02-01,"CMAC Cusco",88.2423208617854
"43","Pequeñas Empresas","Normal",2016,2,2016-02-01,"CMAC Huancayo",90.4575952886908
"44","Pequeñas Empresas","Normal",2016,2,2016-02-01,"CMAC Piura",88.2102005989353
"45","Pequeñas Empresas","CPP",2016,2,2016-02-01,"CMAC Arequipa",3.55417644617598
"46","Pequeñas Empresas","CPP",2016,2,2016-02-01,"CMAC Cusco",2.84176047208594
"47","Pequeñas Empresas","CPP",2016,2,2016-02-01,"CMAC Huancayo",3.34307935169713
"48","Pequeñas Empresas","CPP",2016,2,2016-02-01,"CMAC Piura",2.11253052011576
"49","Pequeñas Empresas","Deficiente",2016,2,2016-02-01,"CMAC Arequipa",1.37812128455778
"50","Pequeñas Empresas","Deficiente",2016,2,2016-02-01,"CMAC Cusco",1.34862861601848
"51","Pequeñas Empresas","Deficiente",2016,2,2016-02-01,"CMAC Huancayo",0.712205946008248
"52","Pequeñas Empresas","Deficiente",2016,2,2016-02-01,"CMAC Piura",1.78007681988175
"53","Pequeñas Empresas","Dudoso",2016,2,2016-02-01,"CMAC Arequipa",1.66596620508556
"54","Pequeñas Empresas","Dudoso",2016,2,2016-02-01,"CMAC Cusco",1.86932031784818
"55","Pequeñas Empresas","Dudoso",2016,2,2016-02-01,"CMAC Huancayo",0.873586631530762
"56","Pequeñas Empresas","Dudoso",2016,2,2016-02-01,"CMAC Piura",2.72953561489796
"57","Pequeñas Empresas","Perdida",2016,2,2016-02-01,"CMAC Arequipa",8.13710299084444
"58","Pequeñas Empresas","Perdida",2016,2,2016-02-01,"CMAC Cusco",5.69796973226203
"59","Pequeñas Empresas","Perdida",2016,2,2016-02-01,"CMAC Huancayo",4.61353278207306
"60","Pequeñas Empresas","Perdida",2016,2,2016-02-01,"CMAC Piura",5.1676564461692
"61","Microempresas","Normal",2016,2,2016-02-01,"CMAC Arequipa",89.0114665542984
"62","Microempresas","Normal",2016,2,2016-02-01,"CMAC Cusco",92.0461096040925
"63","Microempresas","Normal",2016,2,2016-02-01,"CMAC Huancayo",92.7049152184266
"64","Microempresas","Normal",2016,2,2016-02-01,"CMAC Piura",93.3377730004717
"65","Microempresas","CPP",2016,2,2016-02-01,"CMAC Arequipa",2.54633054444496
"66","Microempresas","CPP",2016,2,2016-02-01,"CMAC Cusco",1.73310857723816
"67","Microempresas","CPP",2016,2,2016-02-01,"CMAC Huancayo",1.96031194320259
"68","Microempresas","CPP",2016,2,2016-02-01,"CMAC Piura",1.42182957207016
"69","Microempresas","Deficiente",2016,2,2016-02-01,"CMAC Arequipa",1.03190416738205
"70","Microempresas","Deficiente",2016,2,2016-02-01,"CMAC Cusco",0.76075195798768
"71","Microempresas","Deficiente",2016,2,2016-02-01,"CMAC Huancayo",0.594792390186952
"72","Microempresas","Deficiente",2016,2,2016-02-01,"CMAC Piura",1.07941615188024
"73","Microempresas","Dudoso",2016,2,2016-02-01,"CMAC Arequipa",1.21060252969788
"74","Microempresas","Dudoso",2016,2,2016-02-01,"CMAC Cusco",0.86742622683149
"75","Microempresas","Dudoso",2016,2,2016-02-01,"CMAC Huancayo",0.717010999980006
"76","Microempresas","Dudoso",2016,2,2016-02-01,"CMAC Piura",1.68538020287187
"77","Microempresas","Perdida",2016,2,2016-02-01,"CMAC Arequipa",6.19969620417669
"78","Microempresas","Perdida",2016,2,2016-02-01,"CMAC Cusco",4.59260363385013
"79","Microempresas","Perdida",2016,2,2016-02-01,"CMAC Huancayo",4.02296944820385
"80","Microempresas","Perdida",2016,2,2016-02-01,"CMAC Piura",2.47560107270608
"81","Pequeñas Empresas","Normal",2016,3,2016-03-01,"CMAC Arequipa",85.1855094101814
"82","Pequeñas Empresas","Normal",2016,3,2016-03-01,"CMAC Cusco",87.914582521647
"83","Pequeñas Empresas","Normal",2016,3,2016-03-01,"CMAC Huancayo",90.3379566162145
"84","Pequeñas Empresas","Normal",2016,3,2016-03-01,"CMAC Piura",88.1930507526881
"85","Pequeñas Empresas","CPP",2016,3,2016-03-01,"CMAC Arequipa",3.54034459351031
"86","Pequeñas Empresas","CPP",2016,3,2016-03-01,"CMAC Cusco",3.03420378101973
"87","Pequeñas Empresas","CPP",2016,3,2016-03-01,"CMAC Huancayo",3.80471986458316
"88","Pequeñas Empresas","CPP",2016,3,2016-03-01,"CMAC Piura",1.7539818060633
"89","Pequeñas Empresas","Deficiente",2016,3,2016-03-01,"CMAC Arequipa",1.35487398881719
"90","Pequeñas Empresas","Deficiente",2016,3,2016-03-01,"CMAC Cusco",1.47096100837369
"91","Pequeñas Empresas","Deficiente",2016,3,2016-03-01,"CMAC Huancayo",0.52057492640411
"92","Pequeñas Empresas","Deficiente",2016,3,2016-03-01,"CMAC Piura",1.91763390042224
"93","Pequeñas Empresas","Dudoso",2016,3,2016-03-01,"CMAC Arequipa",1.72555699570137
"94","Pequeñas Empresas","Dudoso",2016,3,2016-03-01,"CMAC Cusco",1.79779814838081
"95","Pequeñas Empresas","Dudoso",2016,3,2016-03-01,"CMAC Huancayo",0.955465793197347
"96","Pequeñas Empresas","Dudoso",2016,3,2016-03-01,"CMAC Piura",2.84090693591886
"97","Pequeñas Empresas","Perdida",2016,3,2016-03-01,"CMAC Arequipa",8.19371501178973
"98","Pequeñas Empresas","Perdida",2016,3,2016-03-01,"CMAC Cusco",5.78245454057878
"99","Pequeñas Empresas","Perdida",2016,3,2016-03-01,"CMAC Huancayo",4.38128279960088
"100","Pequeñas Empresas","Perdida",2016,3,2016-03-01,"CMAC Piura",5.29442660490754
"101","Microempresas","Normal",2016,3,2016-03-01,"CMAC Arequipa",89.2059339162668
"102","Microempresas","Normal",2016,3,2016-03-01,"CMAC Cusco",91.6429513085984
"103","Microempresas","Normal",2016,3,2016-03-01,"CMAC Huancayo",92.3755545193143
"104","Microempresas","Normal",2016,3,2016-03-01,"CMAC Piura",93.2303644765951
"105","Microempresas","CPP",2016,3,2016-03-01,"CMAC Arequipa",2.77030173090041
"106","Microempresas","CPP",2016,3,2016-03-01,"CMAC Cusco",1.90412545648864
"107","Microempresas","CPP",2016,3,2016-03-01,"CMAC Huancayo",2.38932569890973
"108","Microempresas","CPP",2016,3,2016-03-01,"CMAC Piura",1.27608883164135
"109","Microempresas","Deficiente",2016,3,2016-03-01,"CMAC Arequipa",1.129356149201
"110","Microempresas","Deficiente",2016,3,2016-03-01,"CMAC Cusco",0.798249268304264
"111","Microempresas","Deficiente",2016,3,2016-03-01,"CMAC Huancayo",0.560532506062734
"112","Microempresas","Deficiente",2016,3,2016-03-01,"CMAC Piura",1.1297287627469
"113","Microempresas","Dudoso",2016,3,2016-03-01,"CMAC Arequipa",1.22080755978608
"114","Microempresas","Dudoso",2016,3,2016-03-01,"CMAC Cusco",0.896522578947674
"115","Microempresas","Dudoso",2016,3,2016-03-01,"CMAC Huancayo",0.756422503030209
"116","Microempresas","Dudoso",2016,3,2016-03-01,"CMAC Piura",1.72769762803847
"117","Microempresas","Perdida",2016,3,2016-03-01,"CMAC Arequipa",5.6736006438457
"118","Microempresas","Perdida",2016,3,2016-03-01,"CMAC Cusco",4.75815138766098
"119","Microempresas","Perdida",2016,3,2016-03-01,"CMAC Huancayo",3.918164772683
"120","Microempresas","Perdida",2016,3,2016-03-01,"CMAC Piura",2.63612030097823
"121","Pequeñas Empresas","Normal",2016,4,2016-04-01,"CMAC Arequipa",85.1345382273639
"122","Pequeñas Empresas","Normal",2016,4,2016-04-01,"CMAC Cusco",88.0249719236959
"123","Pequeñas Empresas","Normal",2016,4,2016-04-01,"CMAC Huancayo",90.2975664094127
"124","Pequeñas Empresas","Normal",2016,4,2016-04-01,"CMAC Piura",88.0487542893382
"125","Pequeñas Empresas","CPP",2016,4,2016-04-01,"CMAC Arequipa",3.47259620845907
"126","Pequeñas Empresas","CPP",2016,4,2016-04-01,"CMAC Cusco",2.88316716079187
"127","Pequeñas Empresas","CPP",2016,4,2016-04-01,"CMAC Huancayo",3.76333493763171
"128","Pequeñas Empresas","CPP",2016,4,2016-04-01,"CMAC Piura",1.91632722634635
"129","Pequeñas Empresas","Deficiente",2016,4,2016-04-01,"CMAC Arequipa",1.34783440547876
"130","Pequeñas Empresas","Deficiente",2016,4,2016-04-01,"CMAC Cusco",1.27720704720567
"131","Pequeñas Empresas","Deficiente",2016,4,2016-04-01,"CMAC Huancayo",0.632862433082125
"132","Pequeñas Empresas","Deficiente",2016,4,2016-04-01,"CMAC Piura",1.93853561400846
"133","Pequeñas Empresas","Dudoso",2016,4,2016-04-01,"CMAC Arequipa",1.72765758925728
"134","Pequeñas Empresas","Dudoso",2016,4,2016-04-01,"CMAC Cusco",1.88410296148872
"135","Pequeñas Empresas","Dudoso",2016,4,2016-04-01,"CMAC Huancayo",0.821182214200548
"136","Pequeñas Empresas","Dudoso",2016,4,2016-04-01,"CMAC Piura",2.7989924393461
"137","Pequeñas Empresas","Perdida",2016,4,2016-04-01,"CMAC Arequipa",8.31737356944099
"138","Pequeñas Empresas","Perdida",2016,4,2016-04-01,"CMAC Cusco",5.93055090681787
"139","Pequeñas Empresas","Perdida",2016,4,2016-04-01,"CMAC Huancayo",4.48505400567294
"140","Pequeñas Empresas","Perdida",2016,4,2016-04-01,"CMAC Piura",5.2973904309609
"141","Microempresas","Normal",2016,4,2016-04-01,"CMAC Arequipa",89.1880055449244
"142","Microempresas","Normal",2016,4,2016-04-01,"CMAC Cusco",91.786981777574
"143","Microempresas","Normal",2016,4,2016-04-01,"CMAC Huancayo",92.3105039257957
"144","Microempresas","Normal",2016,4,2016-04-01,"CMAC Piura",93.2152976918814
"145","Microempresas","CPP",2016,4,2016-04-01,"CMAC Arequipa",2.52315683964295
"146","Microempresas","CPP",2016,4,2016-04-01,"CMAC Cusco",1.70519248076111
"147","Microempresas","CPP",2016,4,2016-04-01,"CMAC Huancayo",2.2814353999608
"148","Microempresas","CPP",2016,4,2016-04-01,"CMAC Piura",1.1972574854009
"149","Microempresas","Deficiente",2016,4,2016-04-01,"CMAC Arequipa",1.10103435570311
"150","Microempresas","Deficiente",2016,4,2016-04-01,"CMAC Cusco",0.740027311742893
"151","Microempresas","Deficiente",2016,4,2016-04-01,"CMAC Huancayo",0.603299324822813
"152","Microempresas","Deficiente",2016,4,2016-04-01,"CMAC Piura",1.11866138461486
"153","Microempresas","Dudoso",2016,4,2016-04-01,"CMAC Arequipa",1.22237407467335
"154","Microempresas","Dudoso",2016,4,2016-04-01,"CMAC Cusco",0.90700140665245
"155","Microempresas","Dudoso",2016,4,2016-04-01,"CMAC Huancayo",0.758345689043961
"156","Microempresas","Dudoso",2016,4,2016-04-01,"CMAC Piura",1.79203538341622
"157","Microempresas","Perdida",2016,4,2016-04-01,"CMAC Arequipa",5.96542918505614
"158","Microempresas","Perdida",2016,4,2016-04-01,"CMAC Cusco",4.86079702326955
"159","Microempresas","Perdida",2016,4,2016-04-01,"CMAC Huancayo",4.0464156603767
"160","Microempresas","Perdida",2016,4,2016-04-01,"CMAC Piura",2.67674805468662
"161","Pequeñas Empresas","Normal",2016,5,2016-05-01,"CMAC Arequipa",85.2330593134198
"162","Pequeñas Empresas","Normal",2016,5,2016-05-01,"CMAC Cusco",87.7660819274788
"163","Pequeñas Empresas","Normal",2016,5,2016-05-01,"CMAC Huancayo",90.1588349374434
"164","Pequeñas Empresas","Normal",2016,5,2016-05-01,"CMAC Piura",88.0618757391743
"165","Pequeñas Empresas","CPP",2016,5,2016-05-01,"CMAC Arequipa",3.55803717110548
"166","Pequeñas Empresas","CPP",2016,5,2016-05-01,"CMAC Cusco",2.98098068414278
"167","Pequeñas Empresas","CPP",2016,5,2016-05-01,"CMAC Huancayo",3.89821796538426
"168","Pequeñas Empresas","CPP",2016,5,2016-05-01,"CMAC Piura",1.88084438114834
"169","Pequeñas Empresas","Deficiente",2016,5,2016-05-01,"CMAC Arequipa",1.29835280491235
"170","Pequeñas Empresas","Deficiente",2016,5,2016-05-01,"CMAC Cusco",1.3208974323349
"171","Pequeñas Empresas","Deficiente",2016,5,2016-05-01,"CMAC Huancayo",0.634012650807229
"172","Pequeñas Empresas","Deficiente",2016,5,2016-05-01,"CMAC Piura",1.83428948994268
"173","Pequeñas Empresas","Dudoso",2016,5,2016-05-01,"CMAC Arequipa",1.75183411632607
"174","Pequeñas Empresas","Dudoso",2016,5,2016-05-01,"CMAC Cusco",1.87855793388989
"175","Pequeñas Empresas","Dudoso",2016,5,2016-05-01,"CMAC Huancayo",0.852907320775109
"176","Pequeñas Empresas","Dudoso",2016,5,2016-05-01,"CMAC Piura",2.72685057465151
"177","Pequeñas Empresas","Perdida",2016,5,2016-05-01,"CMAC Arequipa",8.1587165942363
"178","Pequeñas Empresas","Perdida",2016,5,2016-05-01,"CMAC Cusco",6.05348202215367
"179","Pequeñas Empresas","Perdida",2016,5,2016-05-01,"CMAC Huancayo",4.45602712559004
"180","Pequeñas Empresas","Perdida",2016,5,2016-05-01,"CMAC Piura",5.49613981508321
"181","Microempresas","Normal",2016,5,2016-05-01,"CMAC Arequipa",89.3451259845114
"182","Microempresas","Normal",2016,5,2016-05-01,"CMAC Cusco",91.5210226925758
"183","Microempresas","Normal",2016,5,2016-05-01,"CMAC Huancayo",92.2602628247298
"184","Microempresas","Normal",2016,5,2016-05-01,"CMAC Piura",93.1676091545758
"185","Microempresas","CPP",2016,5,2016-05-01,"CMAC Arequipa",2.67089607115256
"186","Microempresas","CPP",2016,5,2016-05-01,"CMAC Cusco",1.89463858084893
"187","Microempresas","CPP",2016,5,2016-05-01,"CMAC Huancayo",2.22287153224065
"188","Microempresas","CPP",2016,5,2016-05-01,"CMAC Piura",1.07550752797714
"189","Microempresas","Deficiente",2016,5,2016-05-01,"CMAC Arequipa",1.06251796565292
"190","Microempresas","Deficiente",2016,5,2016-05-01,"CMAC Cusco",0.709936549626823
"191","Microempresas","Deficiente",2016,5,2016-05-01,"CMAC Huancayo",0.602367761741027
"192","Microempresas","Deficiente",2016,5,2016-05-01,"CMAC Piura",1.0668542958656
"193","Microempresas","Dudoso",2016,5,2016-05-01,"CMAC Arequipa",1.25389054036586
"194","Microempresas","Dudoso",2016,5,2016-05-01,"CMAC Cusco",0.874150212862464
"195","Microempresas","Dudoso",2016,5,2016-05-01,"CMAC Huancayo",0.744718866641434
"196","Microempresas","Dudoso",2016,5,2016-05-01,"CMAC Piura",1.80710911703926
"197","Microempresas","Perdida",2016,5,2016-05-01,"CMAC Arequipa",5.66756943831728
"198","Microempresas","Perdida",2016,5,2016-05-01,"CMAC Cusco",5.000251964086
"199","Microempresas","Perdida",2016,5,2016-05-01,"CMAC Huancayo",4.16977901464705
"200","Microempresas","Perdida",2016,5,2016-05-01,"CMAC Piura",2.88291990454221
"201","Pequeñas Empresas","Normal",2016,6,2016-06-01,"CMAC Arequipa",85.0430487658203
"202","Pequeñas Empresas","Normal",2016,6,2016-06-01,"CMAC Cusco",88.6254576212176
"203","Pequeñas Empresas","Normal",2016,6,2016-06-01,"CMAC Huancayo",89.6184277011928
"204","Pequeñas Empresas","Normal",2016,6,2016-06-01,"CMAC Piura",89.7836221308366
"205","Pequeñas Empresas","CPP",2016,6,2016-06-01,"CMAC Arequipa",3.52933210620234
"206","Pequeñas Empresas","CPP",2016,6,2016-06-01,"CMAC Cusco",3.09040329869085
"207","Pequeñas Empresas","CPP",2016,6,2016-06-01,"CMAC Huancayo",4.53045881953921
"208","Pequeñas Empresas","CPP",2016,6,2016-06-01,"CMAC Piura",1.72298773885679
"209","Pequeñas Empresas","Deficiente",2016,6,2016-06-01,"CMAC Arequipa",1.48389071758921
"210","Pequeñas Empresas","Deficiente",2016,6,2016-06-01,"CMAC Cusco",1.06511706491755
"211","Pequeñas Empresas","Deficiente",2016,6,2016-06-01,"CMAC Huancayo",0.865322099888011
"212","Pequeñas Empresas","Deficiente",2016,6,2016-06-01,"CMAC Piura",1.91375620409421
"213","Pequeñas Empresas","Dudoso",2016,6,2016-06-01,"CMAC Arequipa",1.61257087339437
"214","Pequeñas Empresas","Dudoso",2016,6,2016-06-01,"CMAC Cusco",1.75670243168106
"215","Pequeñas Empresas","Dudoso",2016,6,2016-06-01,"CMAC Huancayo",1.13030939461468
"216","Pequeñas Empresas","Dudoso",2016,6,2016-06-01,"CMAC Piura",2.73120552715629
"217","Pequeñas Empresas","Perdida",2016,6,2016-06-01,"CMAC Arequipa",8.33115753699378
"218","Pequeñas Empresas","Perdida",2016,6,2016-06-01,"CMAC Cusco",5.46231958349294
"219","Pequeñas Empresas","Perdida",2016,6,2016-06-01,"CMAC Huancayo",3.85548198476526
"220","Pequeñas Empresas","Perdida",2016,6,2016-06-01,"CMAC Piura",3.8484283990561
"221","Microempresas","Normal",2016,6,2016-06-01,"CMAC Arequipa",90.0439478332204
"222","Microempresas","Normal",2016,6,2016-06-01,"CMAC Cusco",91.5491781256349
"223","Microempresas","Normal",2016,6,2016-06-01,"CMAC Huancayo",92.2846106234291
"224","Microempresas","Normal",2016,6,2016-06-01,"CMAC Piura",93.6295113481728
"225","Microempresas","CPP",2016,6,2016-06-01,"CMAC Arequipa",2.666821302596
"226","Microempresas","CPP",2016,6,2016-06-01,"CMAC Cusco",1.87589847540738
"227","Microempresas","CPP",2016,6,2016-06-01,"CMAC Huancayo",2.36822131761468
"228","Microempresas","CPP",2016,6,2016-06-01,"CMAC Piura",1.27125279317468
"229","Microempresas","Deficiente",2016,6,2016-06-01,"CMAC Arequipa",1.02166207177704
"230","Microempresas","Deficiente",2016,6,2016-06-01,"CMAC Cusco",0.753128840697598
"231","Microempresas","Deficiente",2016,6,2016-06-01,"CMAC Huancayo",0.404756352080102
"232","Microempresas","Deficiente",2016,6,2016-06-01,"CMAC Piura",1.11270716912132
"233","Microempresas","Dudoso",2016,6,2016-06-01,"CMAC Arequipa",1.18327690665001
"234","Microempresas","Dudoso",2016,6,2016-06-01,"CMAC Cusco",0.816438589934901
"235","Microempresas","Dudoso",2016,6,2016-06-01,"CMAC Huancayo",0.63852190397878
"236","Microempresas","Dudoso",2016,6,2016-06-01,"CMAC Piura",1.78183213926069
"237","Microempresas","Perdida",2016,6,2016-06-01,"CMAC Arequipa",5.08429188575653
"238","Microempresas","Perdida",2016,6,2016-06-01,"CMAC Cusco",5.00535596832519
"239","Microempresas","Perdida",2016,6,2016-06-01,"CMAC Huancayo",4.30388980289737
"240","Microempresas","Perdida",2016,6,2016-06-01,"CMAC Piura",2.20469655027049
"241","Pequeñas Empresas","Normal",2016,7,2016-07-01,"CMAC Arequipa",84.4770663465388
"242","Pequeñas Empresas","Normal",2016,7,2016-07-01,"CMAC Cusco",87.9456814699327
"243","Pequeñas Empresas","Normal",2016,7,2016-07-01,"CMAC Huancayo",89.3644993545802
"244","Pequeñas Empresas","Normal",2016,7,2016-07-01,"CMAC Piura",89.2946215358443
"245","Pequeñas Empresas","CPP",2016,7,2016-07-01,"CMAC Arequipa",3.792994134414
"246","Pequeñas Empresas","CPP",2016,7,2016-07-01,"CMAC Cusco",3.33170566584897
"247","Pequeñas Empresas","CPP",2016,7,2016-07-01,"CMAC Huancayo",4.53904130978481
"248","Pequeñas Empresas","CPP",2016,7,2016-07-01,"CMAC Piura",2.02199262739373
"249","Pequeñas Empresas","Deficiente",2016,7,2016-07-01,"CMAC Arequipa",1.53502483086309
"250","Pequeñas Empresas","Deficiente",2016,7,2016-07-01,"CMAC Cusco",1.37961838314804
"251","Pequeñas Empresas","Deficiente",2016,7,2016-07-01,"CMAC Huancayo",1.10312136471396
"252","Pequeñas Empresas","Deficiente",2016,7,2016-07-01,"CMAC Piura",1.85258559687717
"253","Pequeñas Empresas","Dudoso",2016,7,2016-07-01,"CMAC Arequipa",1.68022604581477
"254","Pequeñas Empresas","Dudoso",2016,7,2016-07-01,"CMAC Cusco",1.76436397191382
"255","Pequeñas Empresas","Dudoso",2016,7,2016-07-01,"CMAC Huancayo",1.09355216085774
"256","Pequeñas Empresas","Dudoso",2016,7,2016-07-01,"CMAC Piura",2.73296186231789
"257","Pequeñas Empresas","Perdida",2016,7,2016-07-01,"CMAC Arequipa",8.51468864236931
"258","Pequeñas Empresas","Perdida",2016,7,2016-07-01,"CMAC Cusco",5.5786305091565
"259","Pequeñas Empresas","Perdida",2016,7,2016-07-01,"CMAC Huancayo",3.89978581006328
"260","Pequeñas Empresas","Perdida",2016,7,2016-07-01,"CMAC Piura",4.09783837756694
"261","Microempresas","Normal",2016,7,2016-07-01,"CMAC Arequipa",90.1904814206683
"262","Microempresas","Normal",2016,7,2016-07-01,"CMAC Cusco",91.2323061167125
"263","Microempresas","Normal",2016,7,2016-07-01,"CMAC Huancayo",92.1568510156812
"264","Microempresas","Normal",2016,7,2016-07-01,"CMAC Piura",93.3921134695339
"265","Microempresas","CPP",2016,7,2016-07-01,"CMAC Arequipa",2.92439277355476
"266","Microempresas","CPP",2016,7,2016-07-01,"CMAC Cusco",2.01475293653973
"267","Microempresas","CPP",2016,7,2016-07-01,"CMAC Huancayo",2.41262073379498
"268","Microempresas","CPP",2016,7,2016-07-01,"CMAC Piura",1.25357015428833
"269","Microempresas","Deficiente",2016,7,2016-07-01,"CMAC Arequipa",1.01114082678034
"270","Microempresas","Deficiente",2016,7,2016-07-01,"CMAC Cusco",0.802691405432206
"271","Microempresas","Deficiente",2016,7,2016-07-01,"CMAC Huancayo",0.483771354092565
"272","Microempresas","Deficiente",2016,7,2016-07-01,"CMAC Piura",1.12428586591631
"273","Microempresas","Dudoso",2016,7,2016-07-01,"CMAC Arequipa",1.13671113355927
"274","Microempresas","Dudoso",2016,7,2016-07-01,"CMAC Cusco",0.813380510800834
"275","Microempresas","Dudoso",2016,7,2016-07-01,"CMAC Huancayo",0.591851010362005
"276","Microempresas","Dudoso",2016,7,2016-07-01,"CMAC Piura",1.79427534974579
"277","Microempresas","Perdida",2016,7,2016-07-01,"CMAC Arequipa",4.73727384543728
"278","Microempresas","Perdida",2016,7,2016-07-01,"CMAC Cusco",5.13686903051471
"279","Microempresas","Perdida",2016,7,2016-07-01,"CMAC Huancayo",4.35490588606921
"280","Microempresas","Perdida",2016,7,2016-07-01,"CMAC Piura",2.43575516051564
"281","Pequeñas Empresas","Normal",2016,8,2016-08-01,"CMAC Arequipa",85.7620959218761
"282","Pequeñas Empresas","Normal",2016,8,2016-08-01,"CMAC Cusco",88.6810505408426
"283","Pequeñas Empresas","Normal",2016,8,2016-08-01,"CMAC Huancayo",90.0983312393336
"284","Pequeñas Empresas","Normal",2016,8,2016-08-01,"CMAC Piura",89.4254001279269
"285","Pequeñas Empresas","CPP",2016,8,2016-08-01,"CMAC Arequipa",3.44590416758342
"286","Pequeñas Empresas","CPP",2016,8,2016-08-01,"CMAC Cusco",2.77530793103537
"287","Pequeñas Empresas","CPP",2016,8,2016-08-01,"CMAC Huancayo",3.90581899466638
"288","Pequeñas Empresas","CPP",2016,8,2016-08-01,"CMAC Piura",1.82011000820313
"289","Pequeñas Empresas","Deficiente",2016,8,2016-08-01,"CMAC Arequipa",1.31668684834046
"290","Pequeñas Empresas","Deficiente",2016,8,2016-08-01,"CMAC Cusco",1.12771331041795
"291","Pequeñas Empresas","Deficiente",2016,8,2016-08-01,"CMAC Huancayo",0.917984236321751
"292","Pequeñas Empresas","Deficiente",2016,8,2016-08-01,"CMAC Piura",1.89629792135421
"293","Pequeñas Empresas","Dudoso",2016,8,2016-08-01,"CMAC Arequipa",1.71896301684789
"294","Pequeñas Empresas","Dudoso",2016,8,2016-08-01,"CMAC Cusco",1.70071512480418
"295","Pequeñas Empresas","Dudoso",2016,8,2016-08-01,"CMAC Huancayo",1.12202936917016
"296","Pequeñas Empresas","Dudoso",2016,8,2016-08-01,"CMAC Piura",2.45437259455793
"297","Pequeñas Empresas","Perdida",2016,8,2016-08-01,"CMAC Arequipa",7.75635004535218
